001001##T0001   22,長阿含經                                 ,【後秦 佛陀耶舍共竺佛念譯】
023013##T1447    2,根本說一切有部毘奈耶皮革事               ,【唐 義淨譯】
024001##T1448   18,根本說一切有部毘奈耶藥事                 ,【唐 義淨譯】
024002##T1449    1,根本說一切有部毘奈耶羯恥那衣事           ,【唐 義淨譯】
024003##T1450   20,根本說一切有部毘奈耶破僧事               ,【唐 義淨譯】
024004##T1451   40,根本說一切有部毘奈耶雜事                 ,【唐 義淨譯】
024005##T1452   10,根本說一切有部尼陀那目得迦               ,【唐 義淨譯】
024006##T1453   10,根本說一切有部百一羯磨                   ,【唐 義淨譯】
024007##T1454    1,根本說一切有部戒經                       ,【唐 義淨譯】
024008##T1455    1,根本說一切有部苾芻尼戒經                 ,【唐 義淨譯】
024009##T1456    1,根本說一切有部毘奈耶尼陀那目得迦攝頌     ,【唐 義淨譯】
024010##T1457    1,根本說一切有部略毘奈耶雜事攝頌           ,【唐 義淨譯】
024011##T1458   14,根本薩婆多部律攝                         ,【唐 義淨譯】
024012##T1459    3,根本說一切有部毘奈耶頌                   ,【唐 義淨譯】
024013##T1460    1,解脫戒經                                 ,【元魏 般若流支譯】
024014##T1461    1,律二十二明了論                           ,【陳 真諦譯】
024015##T1462   18,善見律毘婆沙                             ,【蕭齊 僧伽跋陀羅譯】
024016##T1463    8,毘尼母經                                 ,【失譯】
024017##T1464   10,鼻奈耶                                   ,【姚秦 竺佛念譯】
024018##T1465    1,舍利弗問經                               ,【失譯】
024019##T1466    1,優波離問佛經                             ,【宋 求那跋摩譯】
024020##T1467a   1,佛說犯戒罪報輕重經                       ,【後漢 安世高譯】
024021##T1467b   1,佛說犯戒罪報輕重經                       ,【】
024022##T1468    1,佛說目連所問經                           ,【宋 法天譯】
024023##T1469    1,佛說迦葉禁戒經                           ,【宋 沮渠京聲譯】
024024##T1470    2,大比丘三千威儀                           ,【後漢 安世高譯】
024025##T1471    1,沙彌十戒法并威儀                         ,【失譯】
024026##T1472    1,沙彌威儀                                 ,【宋 求那跋摩譯】
024027##T1473    1,佛說沙彌十戒儀則經                       ,【宋 施護譯】
